customer_key,r_score,f_score,m_score,monetary,segment
8023,2,4,3,129317.28,Regular
705,5,3,3,129370.63,Recent
4536,5,4,3,129377.84,Recent
9587,3,3,3,129392.34,Regular
2977,2,2,3,129409.39,At Risk
2451,5,4,3,129425.22,Recent
6482,5,4,3,129427.13,Recent
2162,1,4,3,129477.03,Regular
515,4,5,3,129482.10,Recent
7961,3,4,3,129494.17,Regular
9721,2,3,3,129520.24,Regular
5961,3,4,3,129527.47,Regular
1364,3,3,3,129531.46,Regular
9921,2,2,3,129565.47,At Risk
9402,2,3,3,129600.02,Regular
3530,4,5,3,129615.70,Recent
1327,1,1,3,129620.35,At Risk
8574,4,3,3,129646.72,Recent
2862,4,4,3,129660.72,Recent
2483,1,3,3,129699.29,Regular
8920,3,3,3,129732.60,Regular
8196,4,4,3,129734.69,Recent
601,2,2,3,129740.21,At Risk
8422,1,2,3,129766.26,At Risk
6,5,3,3,129771.76,Recent
2276,5,4,3,129772.52,Recent
6210,3,3,3,129802.99,Regular
3082,2,2,3,129833.92,At Risk
5260,5,3,3,129864.91,Recent
9562,1,1,3,129868.18,At Risk
6447,3,1,3,129869.23,Regular
5344,5,4,3,129904.14,Recent
4825,4,3,3,129944.83,Recent
4820,3,1,3,129958.83,Regular
6457,2,4,3,129992.98,Regular
1734,3,5,3,130005.52,Regular
1270,3,2,3,130065.40,Regular
1197,2,4,3,130073.10,Regular
7679,4,4,3,130097.05,Recent
6215,3,5,3,130117.28,Regular
5397,5,4,3,130118.66,Recent
1065,5,1,3,130137.21,Recent
7197,1,1,3,130141.16,At Risk
83,4,4,3,130158.56,Recent
1060,3,4,3,130203.40,Regular
7802,3,4,3,130226.30,Regular
1499,4,3,3,130238.15,Recent
8753,5,4,3,130263.24,Recent
7674,5,4,3,130269.27,Recent
3254,5,3,3,130296.72,Recent
3578,4,3,3,130338.61,Recent
253,4,1,3,130366.78,Recent
9589,1,4,3,130417.47,Regular
8776,1,2,3,130457.89,At Risk
6135,3,3,3,130496.56,Regular
1441,3,3,3,130498.30,Regular
1770,4,3,3,130514.75,Recent
7732,4,3,3,130523.31,Recent
8856,1,4,3,130575.28,Regular
3097,3,4,3,130622.45,Regular
5412,4,3,3,130699.37,Recent
5891,2,4,3,130740.67,Regular
7562,3,4,3,130749.11,Regular
8618,2,2,3,130767.60,At Risk
4910,4,3,3,130821.12,Recent
5998,3,5,3,130836.78,Regular
543,4,3,3,130873.38,Recent
8830,5,1,3,130879.26,Recent
6014,5,4,3,130893.60,Recent
4460,4,4,3,130961.27,Recent
7715,1,4,3,130972.51,Regular
704,2,2,3,130987.35,At Risk
1767,4,5,3,130990.79,Recent
9533,3,4,3,131026.57,Regular
3945,5,4,3,131059.54,Recent
542,2,4,3,131061.01,Regular
8749,2,5,3,131151.42,Regular
8649,3,4,3,131166.35,Regular
2725,3,4,3,131179.19,Regular
9074,4,3,3,131199.91,Recent
3568,4,5,3,131207.26,Recent
1980,3,3,3,131214.86,Regular
5909,5,4,3,131238.12,Recent
1745,3,4,3,131242.99,Regular
8921,2,5,3,131306.58,Regular
7814,1,2,3,131337.49,At Risk
9563,3,3,3,131344.82,Regular
2935,4,4,3,131349.80,Recent
7133,5,5,3,131372.90,Recent
1973,3,4,3,131388.92,Regular
3429,2,4,3,131394.08,Regular
241,4,4,3,131399.08,Recent
7261,3,3,3,131403.75,Regular
5552,1,2,3,131418.34,At Risk
5281,2,4,3,131441.93,Regular
3800,5,3,3,131449.70,Recent
6920,5,4,3,131488.51,Recent
7650,1,3,3,131492.05,Regular
9640,3,3,3,131514.56,Regular
1353,3,3,3,131516.44,Regular
5697,1,1,3,131523.49,At Risk
1688,4,1,3,131531.85,Recent
2124,3,3,3,131532.03,Regular
2587,2,1,3,131558.87,At Risk
3061,2,2,3,131651.73,At Risk
6593,3,5,3,131665.93,Regular
2099,2,1,3,131671.56,At Risk
507,2,2,3,131674.18,At Risk
8925,2,2,3,131676.46,At Risk
4537,3,2,3,131686.97,Regular
4457,4,4,3,131688.22,Recent
9167,3,4,3,131691.44,Regular
9868,1,4,3,131706.27,Regular
2783,4,5,3,131706.67,Recent
4815,2,3,3,131717.97,Regular
3432,1,2,3,131748.72,At Risk
9150,4,3,3,131762.92,Recent
7191,2,2,3,131776.22,At Risk
1470,3,3,3,131811.36,Regular
2189,1,1,3,131822.54,At Risk
7211,3,5,3,131869.41,Regular
6360,2,4,3,131879.52,Regular
6625,5,4,3,131904.21,Recent
2396,5,5,3,131907.39,Recent
6377,3,2,3,131922.04,Regular
5285,5,3,3,131931.48,Recent
5922,1,4,3,131933.20,Regular
7383,1,4,3,131949.40,Regular
8285,5,5,3,131965.24,Recent
6452,1,2,3,131971.46,At Risk
821,5,4,3,131995.58,Recent
5878,4,3,3,131998.05,Recent
9227,3,4,3,132005.64,Regular
4568,5,3,3,132025.84,Recent
5528,4,4,3,132091.92,Recent
8404,2,4,3,132105.37,Regular
2743,4,5,3,132106.53,Recent
1325,4,1,3,132172.88,Recent
6619,5,5,3,132174.86,Recent
6653,5,3,3,132191.66,Recent
1412,1,2,3,132285.58,At Risk
3249,2,5,3,132355.43,Regular
9146,5,5,3,132390.14,Recent
8015,3,4,3,132452.52,Regular
5865,3,4,3,132457.59,Regular
9682,3,4,3,132464.83,Regular
957,5,4,3,132478.82,Recent
593,1,4,3,132525.57,Regular
201,5,4,3,132545.94,Recent
769,3,3,3,132547.85,Regular
450,2,3,3,132558.89,Regular
5416,5,1,3,132571.41,Recent
3696,2,2,3,132573.93,At Risk
608,5,4,3,132583.35,Recent
8799,4,5,3,132670.38,Recent
6995,1,2,3,132679.68,At Risk
352,1,2,3,132701.50,At Risk
8880,3,4,3,132712.40,Regular
8994,3,3,3,132715.69,Regular
1940,5,3,3,132756.71,Recent
2020,2,4,3,132756.90,Regular
7120,1,4,3,132767.70,Regular
7073,5,4,3,132773.11,Recent
2576,4,3,3,132773.12,Recent
834,2,4,3,132811.12,Regular
6031,3,2,3,132867.25,Regular
3427,1,1,3,132880.73,At Risk
1497,4,2,3,132922.75,Recent
5934,3,2,3,133002.23,Regular
5661,2,2,3,133005.91,At Risk
4268,2,1,3,133019.96,At Risk
7478,3,4,3,133081.52,Regular
2579,1,2,3,133116.35,At Risk
9454,5,4,3,133136.67,Recent
7178,4,3,3,133150.52,Recent
7361,3,3,3,133210.06,Regular
2290,3,3,3,133218.93,Regular
7947,3,4,3,133221.07,Regular
9181,4,5,3,133278.24,Recent
5023,2,5,3,133279.14,Regular
5771,3,3,3,133296.44,Regular
4791,3,4,3,133363.81,Regular
2005,3,2,3,133372.79,Regular
6368,2,4,3,133382.50,Regular
7983,3,3,3,133390.60,Regular
1533,3,5,3,133397.44,Regular
2511,3,3,3,133429.30,Regular
1672,5,4,3,133432.33,Recent
3197,1,4,3,133507.79,Regular
4335,5,4,3,133572.85,Recent
9777,1,1,3,133630.75,At Risk
4230,2,2,3,133645.97,At Risk
535,4,5,3,133659.76,Recent
9317,4,3,3,133660.97,Recent
8567,4,1,3,133669.65,Recent
8351,1,2,3,133684.31,At Risk
442,1,4,3,133684.69,Regular
3495,5,4,3,133696.55,Recent
5069,4,5,3,133754.10,Recent
4516,4,2,3,133769.29,Recent
9325,1,2,3,133773.26,At Risk
596,1,1,3,133794.24,At Risk
6421,3,3,3,133810.75,Regular
2754,4,5,3,133817.78,Recent
570,3,4,3,133824.34,Regular
9244,3,5,3,133843.46,Regular
1761,2,4,3,133858.67,Regular
9906,2,2,3,133862.17,At Risk
8857,3,4,3,133920.55,Regular
7047,4,5,3,133926.86,Recent
429,1,2,3,133933.86,At Risk
3786,5,5,3,133941.19,Recent
6742,2,2,3,133942.34,At Risk
9597,4,3,3,133967.73,Recent
4747,1,2,3,134034.46,At Risk
3420,4,3,3,134065.09,Recent
7430,5,3,3,134067.17,Recent
9833,5,5,3,134068.62,Recent
4620,4,5,3,134073.97,Recent
722,3,3,3,134154.86,Regular
6603,4,4,3,134156.55,Recent
1107,3,3,3,134168.25,Regular
8545,2,4,3,134192.34,Regular
3508,4,5,3,134203.14,Recent
7230,2,2,3,134229.82,At Risk
5666,5,4,3,134234.91,Recent
6985,2,4,3,134247.86,Regular
124,5,3,3,134289.39,Recent
5724,5,4,3,134305.03,Recent
1463,3,3,3,134309.01,Regular
5146,5,4,3,134315.75,Recent
5731,2,1,3,134320.07,At Risk
1081,1,2,3,134353.83,At Risk
1077,2,4,3,134385.82,Regular
4756,5,3,3,134434.20,Recent
5472,5,4,3,134441.67,Recent
14,2,3,3,134448.24,Regular
2736,5,3,3,134450.21,Recent
1704,5,1,3,134487.08,Recent
4774,2,3,3,134508.17,Regular
6651,3,3,3,134509.30,Regular
1854,1,2,3,134511.19,At Risk
2387,2,2,3,134518.30,At Risk
7149,4,4,3,134557.04,Recent
1660,2,2,3,134584.49,At Risk
4743,4,5,3,134629.65,Recent
131,4,3,3,134637.85,Recent
4987,3,2,3,134653.44,Regular
811,4,2,3,134699.50,Recent
1526,1,3,3,134719.60,Regular
9456,4,3,3,134724.86,Recent
4809,3,3,3,134809.79,Regular
3978,5,2,3,134823.61,Recent
8210,2,2,3,134858.87,At Risk
538,4,4,3,134876.47,Recent
6256,1,4,3,134897.30,Regular
8409,5,2,3,134913.84,Recent
1294,2,2,3,134922.31,At Risk
7118,1,3,3,134968.92,Regular
151,2,2,3,135001.55,At Risk
8363,3,4,3,135036.88,Regular
6061,4,4,3,135054.46,Recent
6883,5,4,3,135143.01,Recent
5372,1,1,3,135169.76,At Risk
7860,5,3,3,135257.44,Recent
4896,2,4,3,135257.78,Regular
8078,3,4,3,135324.77,Regular
5424,2,4,3,135329.49,Regular
3862,3,3,3,135343.61,Regular
1716,2,2,3,135347.44,At Risk
4995,2,2,3,135374.57,At Risk
9938,2,2,3,135432.92,At Risk
473,2,5,3,135504.53,Regular
5964,3,4,3,135516.68,Regular
9531,1,2,3,135559.05,At Risk
1740,1,2,3,135584.79,At Risk
7302,2,2,3,135589.73,At Risk
4597,3,2,3,135634.72,Regular
3598,1,5,3,135654.07,Regular
8514,4,4,3,135669.93,Recent
2195,3,3,3,135679.18,Regular
5309,2,2,3,135683.12,At Risk
1419,3,3,3,135683.12,Regular
8843,1,2,3,135687.54,At Risk
53,5,5,3,135723.89,Recent
3088,2,3,3,135731.70,Regular
3070,4,3,3,135742.17,Recent
3248,1,2,3,135770.15,At Risk
4927,4,4,3,135774.51,Recent
9309,4,3,3,135822.11,Recent
1284,2,3,3,135918.04,Regular
8212,1,4,3,135948.32,Regular
1662,4,5,3,135955.01,Recent
5774,3,4,3,135985.12,Regular
1082,4,2,3,136000.56,Recent
7736,2,2,3,136080.97,At Risk
152,3,3,3,136093.43,Regular
182,5,5,3,136098.26,Recent
2239,3,4,3,136144.47,Regular
9117,2,4,3,136177.68,Regular
4410,4,5,3,136182.53,Recent
2421,3,3,3,136204.45,Regular
9968,4,5,3,136258.15,Recent
5799,1,1,3,136265.17,At Risk
1487,4,4,3,136301.82,Recent
4763,3,3,3,136307.28,Regular
6395,4,3,3,136318.66,Recent
7459,3,3,3,136336.47,Regular
1918,1,4,3,136346.76,Regular
3271,4,5,3,136360.67,Recent
1811,1,2,3,136369.35,At Risk
4165,2,1,3,136382.72,At Risk
7662,2,2,3,136491.34,At Risk
3505,3,5,3,136562.25,Regular
3940,2,2,3,136695.38,At Risk
810,3,4,3,136737.15,Regular
3121,2,4,3,136739.13,Regular
5644,2,2,3,136745.27,At Risk
8795,5,3,3,136756.82,Recent
8735,5,3,3,136769.13,Recent
3544,3,4,3,136776.56,Regular
6399,3,2,3,136826.53,Regular
2603,4,3,3,136853.23,Recent
9237,1,5,3,136872.14,Regular
1507,3,3,3,136897.46,Regular
944,5,5,3,136911.17,Recent
4492,3,3,3,136928.88,Regular
520,1,2,3,136967.95,At Risk
345,1,2,3,137011.84,At Risk
7621,3,4,3,137030.98,Regular
4642,2,2,3,137077.38,At Risk
6285,2,3,3,137095.58,Regular
1774,1,2,3,137099.23,At Risk
4991,4,5,3,137133.98,Recent
2011,1,1,3,137140.92,At Risk
7446,3,2,3,137169.78,Regular
192,5,3,3,137175.92,Recent
3694,3,4,3,137187.29,Regular
2659,1,2,3,137224.06,At Risk
2459,4,5,3,137260.44,Recent
6965,3,4,3,137321.68,Regular
2151,4,3,3,137328.88,Recent
8926,3,5,3,137440.84,Regular
9763,4,5,3,137481.23,Recent
3483,2,2,3,137489.65,At Risk
6639,2,3,3,137496.01,Regular
3393,2,4,3,137501.61,Regular
1650,5,5,3,137532.68,Recent
6181,2,4,3,137557.95,Regular
1807,4,4,3,137560.38,Recent
328,5,3,3,137562.83,Recent
9714,2,5,3,137584.95,Regular
9352,5,2,3,137589.79,Recent
7296,5,4,3,137597.32,Recent
1125,4,4,3,137629.79,Recent
1058,4,5,3,137639.89,Recent
8395,4,3,3,137658.04,Recent
7438,3,3,3,137700.19,Regular
8995,4,3,3,137746.53,Recent
5705,2,3,3,137779.16,Regular
5605,2,4,3,137786.55,Regular
4607,2,2,3,137805.12,At Risk
7020,1,2,3,137888.42,At Risk
49,5,4,3,137914.85,Recent
9388,5,3,3,137915.54,Recent
7454,1,2,3,137995.39,At Risk
9038,4,3,3,138024.47,Recent
9627,2,2,3,138058.25,At Risk
9948,2,2,3,138082.56,At Risk
3849,4,5,3,138095.86,Recent
2050,5,3,3,138103.71,Recent
2852,3,2,3,138180.49,Regular
4865,5,4,3,138222.79,Recent
8847,2,3,3,138264.12,Regular
612,1,1,3,138312.36,At Risk
1153,2,3,3,138322.13,Regular
5294,5,3,3,138342.03,Recent
3778,1,2,3,138349.68,At Risk
3876,5,4,3,138374.91,Recent
3372,2,3,3,138425.15,Regular
5483,2,3,3,138425.56,Regular
8142,3,4,3,138529.32,Regular
828,3,3,3,138567.00,Regular
6077,3,4,3,138617.37,Regular
4382,4,3,3,138617.92,Recent
6572,2,2,3,138618.24,At Risk
7085,1,1,3,138691.51,At Risk
7766,5,3,3,138762.18,Recent
9250,3,3,3,138764.34,Regular
716,5,1,3,138803.12,Recent
4324,5,3,3,138814.92,Recent
226,4,3,3,138829.36,Recent
4851,3,4,3,138861.18,Regular
650,3,4,3,138866.96,Regular
7762,1,1,3,138884.68,At Risk
3751,5,4,3,138886.30,Recent
1260,3,3,3,138957.26,Regular
8312,5,4,3,138972.47,Recent
6310,4,3,3,138973.43,Recent
8668,5,3,3,138982.31,Recent
2801,5,4,3,138987.47,Recent
4455,1,1,3,138990.56,At Risk
6526,2,5,3,139029.76,Regular
3531,5,3,3,139038.83,Recent
3343,2,2,3,139116.02,At Risk
6476,1,1,3,139122.64,At Risk
9326,2,3,3,139157.50,Regular
294,1,2,3,139162.66,At Risk
4403,1,5,3,139197.32,Regular
2769,4,4,3,139248.02,Recent
6520,2,2,3,139249.41,At Risk
7587,3,5,3,139261.02,Regular
1339,1,4,3,139280.69,Regular
3736,2,4,3,139344.76,Regular
9024,5,5,3,139349.28,Recent
7257,5,4,3,139380.37,Recent
8876,3,2,3,139390.86,Regular
783,3,5,3,139399.11,Regular
5481,3,4,3,139399.98,Regular
8782,4,4,3,139418.93,Recent
1865,2,4,3,139418.94,Regular
9599,4,4,3,139437.70,Recent
3052,4,5,3,139439.25,Recent
8872,3,3,3,139445.75,Regular
5647,3,4,3,139446.79,Regular
9546,3,3,3,139453.07,Regular
9850,4,4,3,139456.28,Recent
7612,2,2,3,139473.07,At Risk
417,3,4,3,139475.36,Regular
708,1,2,3,139476.83,At Risk
3409,2,4,3,139530.02,Regular
661,1,4,3,139562.61,Regular
5756,4,4,3,139568.73,Recent
7137,4,1,3,139569.13,Recent
917,3,4,3,139573.42,Regular
2107,3,4,3,139595.90,Regular
2746,2,2,3,139670.71,At Risk
2051,3,3,3,139675.89,Regular
3565,4,3,3,139685.74,Recent
6793,5,4,3,139731.69,Recent
2651,3,3,3,139751.69,Regular
1216,5,3,3,139753.49,Recent
5460,5,4,3,139774.61,Recent
8835,2,1,3,139814.71,At Risk
8596,3,3,3,139854.13,Regular
5230,3,3,3,139871.98,Regular
5898,3,3,3,139909.33,Regular
2218,2,3,3,139937.64,Regular
6123,1,2,3,139950.77,At Risk
6268,4,5,3,139953.21,Recent
8253,1,1,3,139955.61,At Risk
7458,2,2,3,139959.70,At Risk
3996,1,4,3,139997.33,Regular
6847,5,5,3,140055.98,Recent
1524,1,2,3,140085.30,At Risk
2909,1,1,3,140106.83,At Risk
2445,4,3,3,140117.35,Recent
6816,3,5,3,140122.64,Regular
4722,3,3,3,140127.57,Regular
4187,2,4,3,140139.63,Regular
1156,1,1,3,140160.37,At Risk
537,2,4,3,140188.06,Regular
1583,3,4,3,140195.77,Regular
3734,2,2,3,140211.22,At Risk
2747,2,5,3,140231.54,Regular
8961,2,2,3,140238.00,At Risk
7282,2,2,3,140248.62,At Risk
7688,4,4,3,140254.81,Recent
2994,2,4,3,140257.54,Regular
6357,4,5,3,140278.90,Recent
3606,4,3,3,140387.25,Recent
5548,3,5,3,140416.12,Regular
9446,2,2,3,140437.14,At Risk
6345,2,2,3,140448.58,At Risk
5047,3,3,3,140460.37,Regular
7021,1,2,3,140482.20,At Risk
1780,3,5,3,140504.97,Regular
7565,1,4,3,140561.47,Regular
8557,3,4,3,140756.60,Regular
8164,5,5,3,140757.69,Recent
258,3,3,3,140760.91,Regular
2695,4,4,3,140762.96,Recent
7313,3,5,3,140764.05,Regular
3098,5,5,4,140777.07,Champions
693,1,1,4,140821.91,At Risk
1925,4,4,4,140838.70,Champions
5404,5,4,4,140848.66,Champions
6864,4,3,4,140878.82,Recent
3386,5,4,4,140909.72,Champions
2127,4,5,4,140932.39,Champions
6315,2,5,4,140957.25,Loyal
3513,5,4,4,140972.59,Champions
778,4,5,4,140979.29,Champions
8537,4,3,4,141018.65,Recent
1023,3,4,4,141030.69,Loyal
9195,3,4,4,141031.61,Loyal
7007,4,3,4,141069.81,Recent
9571,5,1,4,141127.58,Recent
6252,3,4,4,141128.63,Loyal
5569,4,4,4,141142.72,Champions
244,5,5,4,141246.84,Champions
6161,1,4,4,141262.77,Loyal
3335,2,3,4,141274.30,Regular
4476,3,3,4,141317.76,Regular
202,2,2,4,141336.58,At Risk
3380,5,5,4,141358.62,Champions
1376,1,3,4,141399.27,Regular
9477,1,1,4,141416.84,At Risk
7642,3,4,4,141438.69,Loyal
402,4,4,4,141455.58,Champions
3247,2,2,4,141475.78,At Risk
1346,4,4,4,141479.97,Champions
3785,5,5,4,141505.50,Champions
2067,3,4,4,141507.88,Loyal
9831,1,1,4,141546.52,At Risk
1610,3,4,4,141550.45,Loyal
6759,2,2,4,141564.69,At Risk
7661,3,1,4,141577.53,Regular
3067,4,4,4,141580.94,Champions
9764,4,3,4,141610.72,Recent
477,2,3,4,141625.31,Regular
4698,2,2,4,141625.60,At Risk
5143,4,3,4,141630.18,Recent
3542,2,4,4,141686.75,Loyal
2860,2,4,4,141711.67,Loyal
9819,3,3,4,141750.62,Regular
9282,4,3,4,141778.69,Recent
779,1,2,4,141801.12,At Risk
2984,2,2,4,141806.48,At Risk
8800,1,2,4,141845.11,At Risk
2538,4,3,4,141845.15,Recent
4716,5,4,4,141863.31,Champions
4625,1,2,4,141870.81,At Risk
9753,5,1,4,141938.62,Recent
4963,2,4,4,141957.93,Loyal
1611,1,2,4,141965.18,At Risk
6749,4,1,4,141979.82,Recent
3395,4,3,4,141998.20,Recent
1377,3,4,4,142000.42,Loyal
2922,1,4,4,142046.20,Loyal
2434,1,4,4,142058.05,Loyal
4409,4,3,4,142059.63,Recent
9044,4,5,4,142101.04,Champions
885,2,1,4,142142.39,At Risk
9838,3,4,4,142145.76,Loyal
107,3,1,4,142163.16,Regular
573,4,4,4,142186.06,Champions
5215,2,3,4,142206.42,Regular
470,5,4,4,142216.93,Champions
5084,3,3,4,142229.53,Regular
7896,3,4,4,142241.65,Loyal
5270,2,4,4,142248.14,Loyal
6976,3,3,4,142302.26,Regular
3332,1,2,4,142317.97,At Risk
3523,5,4,4,142330.51,Champions
8090,2,4,4,142351.05,Loyal
5387,1,2,4,142369.47,At Risk
5124,2,4,4,142388.11,Loyal
1274,4,4,4,142430.56,Champions
4529,2,2,4,142511.81,At Risk
1775,4,5,4,142559.20,Champions
4412,4,3,4,142567.75,Recent
2664,4,4,4,142604.03,Champions
5992,3,5,4,142618.24,Loyal
9268,1,1,4,142664.01,At Risk
2458,5,4,4,142674.58,Champions
2161,4,4,4,142697.76,Champions
8059,5,4,4,142744.34,Champions
4020,2,4,4,142779.52,Loyal
2529,2,4,4,142834.43,Loyal
1017,1,3,4,142868.97,Regular
9552,4,4,4,142877.81,Champions
1633,5,4,4,142936.38,Champions
8884,5,1,4,142962.13,Recent
4406,1,2,4,143041.25,At Risk
8093,2,2,4,143137.49,At Risk
7985,4,5,4,143159.08,Champions
1742,1,2,4,143163.24,At Risk
1818,5,3,4,143179.36,Recent
3433,3,3,4,143193.69,Regular
7311,4,3,4,143195.63,Recent
5582,1,1,4,143252.50,At Risk
9636,3,4,4,143275.52,Loyal
8420,4,4,4,143317.66,Champions
4499,5,1,4,143317.69,Recent
8491,4,3,4,143404.66,Recent
4357,2,4,4,143425.64,Loyal
4069,2,4,4,143433.39,Loyal
7852,3,4,4,143462.59,Loyal
8227,3,4,4,143463.03,Loyal
452,2,3,4,143501.81,Regular
2016,3,3,4,143517.60,Regular
8178,5,5,4,143616.03,Champions
4211,3,3,4,143669.37,Regular
1382,1,2,4,143683.66,At Risk
4925,3,4,4,143743.44,Loyal
69,5,3,4,143833.28,Recent
9169,2,3,4,143838.15,Regular
2803,4,3,4,143846.28,Recent
4752,4,5,4,143881.04,Champions
856,4,5,4,143897.47,Champions
8960,3,4,4,143947.24,Loyal
6504,5,5,4,143958.40,Champions
8473,3,3,4,143998.95,Regular
7436,2,2,4,144000.45,At Risk
1826,3,3,4,144004.30,Regular
1506,4,5,4,144056.75,Champions
1305,2,4,4,144094.69,Loyal
8301,2,2,4,144121.40,At Risk
7207,4,3,4,144146.34,Recent
8241,1,1,4,144149.50,At Risk
4695,2,2,4,144152.02,At Risk
7945,5,4,4,144208.10,Champions
9827,5,4,4,144213.84,Champions
8391,4,5,4,144265.82,Champions
6957,3,2,4,144283.48,Regular
1541,4,4,4,144301.35,Champions
189,4,4,4,144307.06,Champions
9662,3,4,4,144381.13,Loyal
3163,5,5,4,144495.39,Champions
4321,3,1,4,144516.15,Regular
2667,3,4,4,144522.90,Loyal
1350,1,1,4,144533.13,At Risk
739,2,4,4,144536.88,Loyal
1140,2,2,4,144557.05,At Risk
8689,5,4,4,144574.65,Champions
3783,4,3,4,144616.43,Recent
231,5,4,4,144774.25,Champions
8950,4,3,4,144820.20,Recent
8874,2,2,4,144837.12,At Risk
8050,3,4,4,144903.99,Loyal
6092,1,2,4,144912.57,At Risk
9570,2,4,4,144961.50,Loyal
6030,4,4,4,145000.60,Champions
7672,3,2,4,145001.16,Regular
7521,3,4,4,145002.71,Loyal
2353,3,3,4,145004.63,Regular
6495,3,4,4,145009.00,Loyal
481,4,3,4,145011.32,Recent
1212,4,4,4,145020.57,Champions
3747,3,2,4,145022.62,Regular
1693,4,4,4,145112.76,Champions
2989,1,2,4,145136.29,At Risk
3956,5,1,4,145174.79,Recent
788,3,3,4,145176.41,Regular
9426,1,4,4,145252.58,Loyal
7624,1,4,4,145257.04,Loyal
7108,2,2,4,145266.33,At Risk
9323,5,4,4,145291.29,Champions
9315,2,4,4,145297.49,Loyal
9144,4,4,4,145337.52,Champions
6669,2,3,4,145409.83,Regular
6255,2,3,4,145446.18,Regular
9964,3,4,4,145456.61,Loyal
26,5,3,4,145468.90,Recent
8773,3,5,4,145503.47,Loyal
9607,4,3,4,145517.69,Recent
3607,2,2,4,145521.14,At Risk
2501,3,2,4,145533.76,Regular
8189,4,3,4,145551.43,Recent
2250,4,5,4,145561.69,Champions
9693,3,3,4,145574.40,Regular
2341,2,4,4,145574.57,Loyal
7722,2,4,4,145636.67,Loyal
5024,5,5,4,145658.08,Champions
7937,4,3,4,145667.40,Recent
3346,5,3,4,145702.12,Recent
7259,2,5,4,145711.34,Loyal
6647,5,3,4,145744.74,Recent
9489,1,2,4,145746.83,At Risk
4194,5,5,4,145748.82,Champions
8150,2,5,4,145753.20,Loyal
8632,4,3,4,145770.77,Recent
3636,5,4,4,145812.42,Champions
2456,4,3,4,145822.16,Recent
6222,5,5,4,145848.14,Champions
9393,4,5,4,145854.56,Champions
7823,3,4,4,145908.42,Loyal
3680,2,2,4,145993.99,At Risk
1461,3,4,4,146001.74,Loyal
7060,5,5,4,146016.64,Champions
8380,1,2,4,146026.72,At Risk
6187,4,3,4,146083.10,Recent
4561,2,4,4,146103.63,Loyal
9862,5,4,4,146133.29,Champions
5477,4,5,4,146154.20,Champions
8762,5,3,4,146236.04,Recent
4152,4,3,4,146247.29,Recent
1556,5,4,4,146276.60,Champions
8984,5,4,4,146290.95,Champions
2740,4,3,4,146378.12,Recent
7102,3,4,4,146429.24,Loyal
9673,5,3,4,146452.33,Recent
6885,4,3,4,146483.59,Recent
9082,4,3,4,146504.25,Recent
843,3,4,4,146504.79,Loyal
273,3,3,4,146523.45,Regular
2369,4,5,4,146529.72,Champions
1092,5,5,4,146552.82,Champions
4267,5,4,4,146564.87,Champions
3669,5,3,4,146573.13,Recent
9442,2,4,4,146593.37,Loyal
9461,3,3,4,146640.95,Regular
2601,1,2,4,146661.33,At Risk
7200,3,3,4,146663.69,Regular
5811,4,3,4,146671.42,Recent
5979,2,3,4,146680.38,Regular
1508,2,2,4,146689.87,At Risk
5804,1,1,4,146702.62,At Risk
1299,5,3,4,146743.30,Recent
4420,4,4,4,146811.02,Champions
1360,3,5,4,146879.07,Loyal
4374,1,2,4,146904.92,At Risk
9888,4,3,4,146913.36,Recent
7525,2,4,4,146917.86,Loyal
7157,2,2,4,147043.76,At Risk
3003,2,4,4,147045.49,Loyal
1231,3,3,4,147048.83,Regular
5402,5,5,4,147232.38,Champions
1638,3,5,4,147265.80,Loyal
1725,2,3,4,147271.47,Regular
2024,2,2,4,147326.05,At Risk
9306,2,2,4,147336.78,At Risk
7002,4,4,4,147354.95,Champions
2323,3,4,4,147379.31,Loyal
3304,2,4,4,147414.68,Loyal
6456,3,2,4,147430.24,Regular
2806,5,4,4,147496.64,Champions
7601,5,4,4,147523.54,Champions
5392,1,2,4,147595.47,At Risk
1383,4,4,4,147602.32,Champions
228,5,1,4,147603.74,Recent
8756,3,4,4,147629.06,Loyal
3327,3,3,4,147638.59,Regular
5565,5,4,4,147676.51,Champions
3825,3,4,4,147688.44,Loyal
4103,4,4,4,147937.83,Champions
3821,4,3,4,147989.19,Recent
3868,2,5,4,148023.10,Loyal
3942,5,5,4,148025.63,Champions
7268,5,3,4,148033.74,Recent
7810,2,3,4,148045.22,Regular
1637,1,4,4,148045.72,Loyal
9803,2,2,4,148110.07,At Risk
9124,4,4,4,148205.90,Champions
7761,2,4,4,148221.60,Loyal
2238,1,3,4,148242.77,Regular
3222,2,5,4,148313.95,Loyal
327,5,1,4,148337.92,Recent
9596,3,3,4,148352.19,Regular
702,1,2,4,148428.14,At Risk
3314,4,5,4,148448.41,Champions
7208,4,5,4,148483.55,Champions
7056,5,5,4,148580.74,Champions
251,2,4,4,148625.76,Loyal
4551,1,1,4,148647.03,At Risk
2957,3,4,4,148669.10,Loyal
4282,2,4,4,148681.77,Loyal
1788,1,1,4,148751.62,At Risk
4238,4,3,4,148752.71,Recent
2744,5,5,4,148805.74,Champions
9557,5,3,4,148864.49,Recent
5729,4,4,4,148867.59,Champions
5587,2,2,4,148898.67,At Risk
4544,5,3,4,148925.28,Recent
5721,5,3,4,148928.19,Recent
5005,5,4,4,148977.29,Champions
842,3,4,4,149000.95,Loyal
